node_name/road_id,start_lat,start_lng,end_lat,end_lng,length,level, freq_cnt
2236,46,30,48,27,210.73596869335844,tertiary,1
2237,128,42,129,37,294.6569034834429,tertiary,1
2238,33,43,33,43,11.276337573998287,primary,1
2239,54,137,54,137,18.822263739255785,tertiary,1
2240,75,75,78,71,303.1911750988164,tertiary,1
2241,152,23,152,23,19.34596562349546,tertiary,1
2242,145,40,145,40,13.370984672986747,secondary,1
2243,119,60,119,59,25.17392563701535,tertiary,1
2244,53,26,53,26,15.590490373521588,secondary,1
2245,157,7,157,7,19.657758152702886,trunk,1
2246,60,130,62,130,106.56856532047067,tertiary,1
2247,119,59,119,59,25.805375018729478,trunk,1
2248,119,59,118,59,27.305906026805637,trunk,1
2249,75,36,75,36,8.26231131114083,primary,1
2250,94,8,94,8,14.263348415889693,primary,1
2251,133,60,133,60,46.99996259526966,trunk,1
2252,87,0,82,1,502.54908852387894,tertiary,1
2253,130,5,130,5,9.093626895097756,tertiary,1
2254,78,71,78,70,15.245329022204432,tertiary,1
2255,12,138,17,136,285.4598932569757,tertiary,1
2256,17,136,19,135,68.2701148165955,tertiary,1
2257,19,135,19,135,8.045512610370347,tertiary,1
2258,74,140,71,137,219.90437372595972,tertiary,1
2259,76,132,78,130,157.87613281140625,tertiary,1
2260,79,129,79,129,24.5838532060897,tertiary,1
2261,9,38,9,38,14.621530663229162,primary,1
2262,78,130,79,129,71.70066447808746,tertiary,1
2263,53,26,53,26,15.08489023369828,secondary,1
2264,94,48,96,53,352.2015224429654,tertiary,1
2265,82,31,82,36,290.7923679695092,tertiary,1
2266,82,36,75,36,357.4260657999759,secondary,1
2267,33,44,33,44,11.346284260582209,primary,1
2268,13,26,13,27,24.998902360245825,primary,1
2269,13,28,14,50,1246.0581165212911,primary,1
2270,32,29,17,30,772.7067343673397,tertiary,1
2271,17,30,32,29,772.7067343673397,tertiary,1
2272,141,62,141,62,32.70060299560546,tertiary,1
2273,141,62,141,61,19.320477722506258,tertiary,1
2274,132,123,136,124,171.26490621234993,tertiary,1
2275,67,142,71,137,326.64679366723226,tertiary,1
2276,94,5,93,4,77.20345468182241,trunk,1
2277,156,101,156,101,16.761735705432443,tertiary,1
2278,82,20,82,24,205.8689971280136,tertiary,1
2279,156,23,156,22,18.683700281147612,secondary,1
2280,132,90,130,90,86.17060931487285,tertiary,1
2281,18,26,19,26,45.457644431620274,primary,1
2282,117,46,122,46,249.08815755631127,tertiary,1
2283,94,28,98,28,174.42866756266358,tertiary,1
2284,105,21,105,19,98.35697999082504,tertiary,1
2285,105,19,105,18,30.49657970455724,tertiary,1
2286,135,0,136,4,289.9847179970964,tertiary,1
2287,157,124,153,124,197.14681493990884,tertiary,1
2288,111,116,111,114,79.16109788431757,tertiary,1
2289,111,113,111,113,10.494176220997613,tertiary,1
2290,109,111,109,111,4.341743638901931,tertiary,1
2291,82,36,82,31,290.7923679695092,tertiary,1
2292,82,31,82,25,290.2604939079362,tertiary,1
2293,33,139,33,139,7.9807756909741725,tertiary,1
2294,134,142,134,142,13.279175306473997,tertiary,1
2295,79,135,79,135,7.183838617882085,tertiary,1
2296,125,117,124,118,13.670313035020648,tertiary,1
2297,13,27,13,26,25.77233331629451,primary,1
2298,107,59,107,59,12.42196426824395,tertiary,1
2299,42,144,42,143,14.504395186225086,secondary,1
2300,147,63,146,63,59.55735899881793,trunk,1
2301,118,121,118,116,306.7067704541154,tertiary,1
2302,127,147,129,141,359.96524125232173,secondary,1
2303,108,120,108,123,120.2577665329731,tertiary,1
2304,108,123,108,130,432.625421263739,tertiary,1
2305,67,142,66,142,27.247143220901417,tertiary,1
2306,112,56,107,59,294.59218914911173,secondary,1
2307,31,19,32,26,422.2224252162405,tertiary,1
2308,47,26,49,26,98.80464641367254,secondary,1
2309,128,118,128,118,8.909707629214616,tertiary,1
2310,93,3,93,2,66.67689177799937,trunk,1
2311,107,59,107,59,12.42196426824395,tertiary,1
2312,33,35,33,35,9.684410005290603,primary,1
2313,30,11,29,11,5.685966427633547,tertiary,1
2314,145,74,146,72,170.59978978460475,tertiary,1
2315,120,52,120,52,14.565019144908755,tertiary,1
2316,124,131,116,131,400.5325049592975,tertiary,1
2317,68,1,68,2,29.895118157329104,primary,1
2318,41,29,41,29,11.092753295175896,tertiary,1
2319,32,26,32,26,10.520624048819089,primary,1
2320,32,26,36,26,157.68605262608386,primary,1
2321,43,26,43,26,9.72348991558536,secondary,1
2322,36,26,37,26,62.87710959902394,primary,1
2323,67,1,68,1,43.82133987370433,primary,1
2324,101,87,101,93,296.6595926013607,tertiary,1
2325,109,111,109,111,4.341104947776916,tertiary,1
2326,87,10,87,10,11.247331036875853,tertiary,1
2327,82,25,82,31,290.2604939079362,tertiary,1
2328,38,44,38,44,12.85163984162001,tertiary,1
2329,48,27,51,28,181.05239200507222,tertiary,1
2330,149,64,147,69,264.1553547089954,tertiary,1
2331,15,27,18,26,173.4273311149024,primary,1
2332,68,1,68,1,29.688043304571416,secondary,1
2333,101,100,101,101,10.692243803900023,tertiary,1
2334,104,2,104,2,13.097622186228387,tertiary,1
2335,135,53,135,53,13.179378713528497,tertiary,1
2336,129,37,129,37,11.272541786651416,tertiary,1
2337,14,30,17,30,171.898767016217,tertiary,1
2338,127,37,127,37,13.785551202734862,tertiary,1
2339,129,37,129,37,11.272541786651416,tertiary,1
2340,37,35,37,35,12.428881136297367,secondary,1
2341,106,36,106,37,22.872393388163964,tertiary,1
2342,105,18,105,18,41.807844621162396,tertiary,1
2343,75,30,82,31,362.57066005054395,tertiary,1
2344,68,2,69,3,26.68536260801704,primary,1
2345,117,59,115,59,78.35333200013832,trunk,1
2346,62,42,67,33,585.8264992170054,tertiary,1
2347,130,5,130,5,9.093626895097756,tertiary,1
2348,119,91,119,91,7.272686594317501,tertiary,1
2349,88,97,85,103,396.3211591731432,tertiary,1
2350,17,27,17,30,170.80997154202674,tertiary,1
2351,133,90,132,90,51.38122803175086,tertiary,1
2352,93,8,93,8,15.074081538165983,primary,1
2353,141,61,141,62,19.320477722506258,tertiary,1
2354,133,43,133,43,10.911159543004885,tertiary,1
2355,133,43,133,43,10.911159543004885,tertiary,1
2356,132,90,132,90,9.87373372451098,tertiary,1
2357,106,37,106,37,12.729616525539816,tertiary,1
2358,136,4,135,0,289.9847179970964,tertiary,1
2359,93,2,93,1,52.12282921798104,trunk,1
2360,67,135,68,135,15.063476329608624,tertiary,1
2361,124,14,122,12,172.9530069758479,tertiary,1
2362,117,49,112,49,236.54353658749298,tertiary,1
2363,133,90,136,91,145.91461690995868,tertiary,1
2364,109,111,111,113,129.5144905781032,tertiary,1
2365,111,113,111,114,60.00265830959367,tertiary,1
2366,117,46,117,49,160.3633621318171,tertiary,1
2367,117,49,117,46,160.3633621318171,tertiary,1
2368,143,62,142,62,38.50338478052469,trunk,1
2369,156,7,156,8,33.284055547489196,primary,1
2370,32,26,31,19,422.2224252162405,tertiary,1
2371,75,42,75,42,17.680059052033986,tertiary,1
2372,74,36,74,36,7.764656709012148,primary,1
2373,33,40,33,40,11.99831715667128,tertiary,1
2374,94,33,94,33,13.816490083856042,trunk,1
2375,42,143,37,145,279.0100995493712,secondary,1
2376,33,35,33,35,11.840970415869023,secondary,1
2377,117,42,117,46,227.5377593756038,tertiary,1
2378,114,60,113,60,43.3840759515157,trunk,1
2379,113,60,111,60,91.54127055052841,trunk,1
2380,17,30,14,30,171.898767016217,tertiary,1
2381,25,58,25,58,9.764281884655487,tertiary,1
2382,33,35,33,35,11.973031456968167,secondary,1
2383,96,46,96,42,238.48460980852875,tertiary,1
2384,81,120,81,120,16.289911883343624,secondary,1
2385,12,138,12,138,15.338928790872629,tertiary,1
2386,117,42,112,42,240.33277069634192,tertiary,1
2387,112,42,117,42,240.33277069634192,tertiary,1
2388,109,111,109,111,4.341743638901931,tertiary,1
2389,111,114,111,116,79.16109788431757,tertiary,1
2390,101,95,101,93,103.08802651476971,tertiary,1
2391,101,111,101,112,79.13991887901666,tertiary,1
2392,153,20,153,18,70.96077642262587,tertiary,1
2393,100,35,100,37,95.71091073462541,tertiary,1
2394,100,38,99,41,160.6828036012858,tertiary,1
2395,99,41,99,42,74.03647154664043,tertiary,1
2396,99,43,96,42,186.91624867128365,tertiary,1
2397,96,42,94,42,79.40683856826118,tertiary,1
2398,33,139,37,145,369.8674650820217,tertiary,1
2399,33,40,33,40,11.99831715667128,tertiary,1
2400,94,8,93,8,41.47742022237987,primary,1
2401,144,62,143,62,46.48372190627713,trunk,1
2402,128,60,126,60,96.28227052554068,trunk,1
2403,126,60,125,60,70.65592068449662,trunk,1
2404,123,60,122,60,26.024439273657844,trunk,1
2405,101,93,101,95,103.08802651476971,tertiary,1
2406,101,95,101,95,37.38846458421455,tertiary,1
2407,107,123,101,122,299.3468649465412,secondary,1
2408,82,25,94,27,594.6297073938823,tertiary,1
2409,145,64,145,64,7.939071001823248,secondary,1
2410,112,132,116,131,216.5092257585258,tertiary,1
2411,58,136,57,136,43.88492270091704,tertiary,1
2412,153,64,152,64,13.99012542252016,secondary,1
2413,135,105,135,105,9.990080377280643,tertiary,1
2414,12,138,12,138,15.338928790872629,tertiary,1
2415,25,1,25,1,6.959659227277608,primary,1
2416,106,37,106,36,22.872393388163964,tertiary,1
2417,109,0,104,2,306.22741357049574,primary,1
2418,104,93,101,93,179.00201196749467,tertiary,1
2419,51,83,51,83,29.51184911254477,primary,1
2420,20,126,25,124,248.82677453540688,tertiary,1
2421,160,50,160,50,31.27388163286619,secondary,1
2422,13,38,14,38,23.056105559093503,primary,1
2423,72,16,72,16,33.29571179849449,primary,1
2424,116,131,112,132,216.5092257585258,tertiary,1
2425,129,141,129,141,11.946839000134815,secondary,1
2426,10,38,11,38,39.847733460888485,primary,1
2427,10,38,10,38,3.528137307108809,primary,1
2428,149,64,148,64,41.11556846526502,trunk,1
2429,82,25,82,24,46.89925025526924,tertiary,1
2430,105,14,105,13,97.3195858598251,tertiary,1
2431,105,11,105,11,31.269387703730736,tertiary,1
2432,104,10,103,9,31.544396895949642,tertiary,1
2433,103,9,103,9,31.65756239549687,tertiary,1
2434,103,9,103,9,31.65756239549687,tertiary,1
2435,82,1,87,0,502.54908852387894,tertiary,1
2436,123,140,127,147,473.8806718694867,tertiary,1
2437,127,147,123,140,473.88067186948683,tertiary,1
2438,94,36,82,36,591.2748102506459,secondary,1
2439,140,75,141,75,13.251812200999138,tertiary,1
2440,71,137,68,135,231.36020673003543,tertiary,1
2441,109,110,109,111,7.918635435432964,tertiary,1
2442,111,113,111,113,10.494176220997613,tertiary,1
2443,101,106,101,104,73.69613163390098,tertiary,1
2444,128,118,128,118,8.909707629214616,tertiary,1
2445,101,111,101,106,292.4033158557956,tertiary,1
2446,74,24,74,24,6.882084179962178,primary,1
2447,158,69,157,69,30.73318369853666,trunk,1
2448,145,75,145,74,45.7449163978255,tertiary,1
2449,123,139,123,140,12.985824662520937,tertiary,1
2450,112,56,112,56,13.595279869857178,secondary,1
2451,112,56,112,56,16.329907336980945,secondary,1
2452,156,22,161,23,308.94347681859256,secondary,1
2453,19,135,17,136,68.2701148165955,tertiary,1
2454,108,123,107,123,44.74847229453612,secondary,1
2455,33,139,33,139,6.936215188525071,tertiary,1
2456,117,46,112,46,240.07690542707675,tertiary,1
2457,130,60,128,60,85.26445198740902,trunk,1
2458,123,60,123,60,32.852119144132516,trunk,1
2459,122,60,122,60,34.575437327534104,trunk,1
2460,121,59,120,59,26.085569385970775,trunk,1
2461,81,120,88,126,460.7131942400419,secondary,1
2462,109,111,109,111,3.7976639787800703,tertiary,1
2463,154,143,155,140,205.09166856185848,secondary,1
2464,156,137,156,136,55.50316553137886,secondary,1
2465,156,135,156,131,201.37657894824076,secondary,1
2466,157,129,157,126,140.12632998002175,secondary,1
2467,157,125,157,124,76.02890579314838,secondary,1
2468,56,131,55,129,132.34035497351587,tertiary,1
2469,105,12,105,11,34.52983046160439,tertiary,1
2470,104,10,104,10,45.7577574084327,tertiary,1
2471,21,123,19,123,89.03502427235424,tertiary,1
2472,25,124,20,126,248.82677453540688,tertiary,1
2473,12,27,13,27,15.76775242796645,primary,1
2474,106,102,107,101,41.167231002432615,tertiary,1
2475,96,13,96,15,111.8079566242543,tertiary,1
2476,78,4,76,6,125.75280465501625,tertiary,1
2477,111,113,111,113,9.370821791693881,tertiary,1
2478,132,90,132,90,9.87373372451098,tertiary,1
2479,161,50,161,50,32.72698369257307,secondary,1
2480,160,50,160,50,11.132770538460443,secondary,1
2481,19,123,21,123,89.03502427235424,tertiary,1
2482,156,131,157,129,136.39381407369146,secondary,1
2483,157,126,157,125,68.72916356052195,secondary,1
2484,106,36,94,36,604.3348438287262,secondary,1
2485,114,89,114,89,16.197403243527578,tertiary,1
2486,153,18,153,20,70.96077642262587,tertiary,1
2487,153,20,152,23,166.46733241148948,tertiary,1
2488,101,95,101,95,37.38846458421455,tertiary,1
2489,146,72,145,74,170.59978978460475,tertiary,1
2490,145,74,145,75,45.7449163978255,tertiary,1
2491,37,145,42,144,271.73592636913725,secondary,1
2492,74,140,74,140,8.778239035409362,tertiary,1
2493,77,137,77,137,7.144341468256553,tertiary,1
2494,111,113,111,113,11.534336178574538,tertiary,1
2495,17,30,17,27,170.80997154202674,tertiary,1
2496,96,46,99,43,320.8407191999945,tertiary,1
2497,112,46,117,46,240.07690542707675,tertiary,1
2498,1,119,1,119,26.530411436308757,secondary,1
2499,1,119,1,119,12.965773256620867,primary,1
2500,107,53,105,53,78.64928948263554,tertiary,1
2501,157,124,158,122,90.0806078881357,secondary,1
2502,155,139,156,138,37.95634422959392,secondary,1
2503,156,136,156,135,44.00486065951519,secondary,1
2504,35,121,41,120,328.32592954418357,tertiary,1
